N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1.0,삼성전자,65300.0,200.0,+0.31%,100.0,65000.0,65600.0,64700.0
2.0,LG에너지솔루션,591000.0,3000.0,-0.51%,500.0,588000.0,593000.0,584000.0
3.0,SK하이닉스,88500.0,800.0,-0.90%,5000.0,89000.0,89000.0,87700.0
4.0,삼성바이오로직스,812000.0,5000.0,-0.61%,2500.0,817000.0,818000.0,806000.0
5.0,LG화학,805000.0,3000.0,+0.37%,5000.0,802000.0,816000.0,782000.0
6.0,삼성SDI,755000.0,7000.0,-0.92%,5000.0,757000.0,760000.0,749000.0
7.0,삼성전자우,55700.0,500.0,+0.91%,100.0,55100.0,55700.0,54700.0
8.0,현대차,195000.0,1100.0,-0.56%,5000.0,195400.0,196100.0,193800.0
9.0,POSCO홀딩스,423500.0,7500.0,+1.80%,5000.0,419500.0,436000.0,416500.0
10.0,기아,84500.0,800.0,-0.94%,5000.0,85100.0,85300.0,84200.0
11.0,NAVER,197000.0,2000.0,-1.01%,100.0,199000.0,199300.0,196300.0
12.0,포스코퓨처엠,384500.0,42000.0,+12.26%,500.0,349000.0,384500.0,345500.0
13.0,카카오,60100.0,400.0,-0.66%,100.0,60200.0,60700.0,59600.0
14.0,셀트리온,175500.0,300.0,-0.17%,1000.0,177900.0,177900.0,175000.0
15.0,현대모비스,228000.0,3000.0,-1.30%,5000.0,230000.0,231000.0,226500.0
16.0,삼성물산,108500.0,1500.0,-1.36%,100.0,109600.0,110300.0,107900.0
17.0,KB금융,48400.0,250.0,-0.51%,5000.0,49000.0,49050.0,48000.0
18.0,LG전자,112200.0,3000.0,-2.60%,5000.0,115100.0,115100.0,111700.0
19.0,신한지주,35500.0,150.0,+0.42%,5000.0,35700.0,35950.0,35300.0
20.0,SK이노베이션,193500.0,3100.0,+1.63%,5000.0,191900.0,198300.0,190500.0
21.0,LG,88400.0,3700.0,-4.02%,5000.0,91000.0,91400.0,88000.0
22.0,삼성생명,64700.0,0.0,0.00%,500.0,64300.0,64900.0,64200.0
23.0,SK,170000.0,4700.0,-2.69%,200.0,174400.0,174500.0,169600.0
24.0,두산에너빌리티,19300.0,1220.0,+6.75%,5000.0,18350.0,19480.0,18250.0
25.0,하나금융지주,41500.0,700.0,-1.66%,5000.0,42350.0,42500.0,41400.0
26.0,한국전력,18930.0,200.0,+1.07%,5000.0,18850.0,18950.0,18630.0
27.0,KT&G,84300.0,700.0,+0.84%,5000.0,84000.0,84500.0,83100.0
28.0,카카오뱅크,23800.0,50.0,+0.21%,5000.0,23600.0,23900.0,23250.0
29.0,삼성전기,151800.0,2500.0,-1.62%,5000.0,154400.0,154600.0,151700.0
30.0,고려아연,556000.0,9000.0,+1.65%,5000.0,550000.0,565000.0,545000.0
31.0,하이브,260000.0,1000.0,+0.39%,500.0,265000.0,270000.0,254500.0
32.0,SK텔레콤,48150.0,150.0,-0.31%,100.0,48300.0,48300.0,47800.0
33.0,HMM,21350.0,750.0,+3.64%,5000.0,20700.0,21350.0,20500.0
34.0,LG생활건강,647000.0,5000.0,-0.77%,5000.0,651000.0,657000.0,642000.0
35.0,삼성화재,206500.0,1000.0,-0.48%,500.0,207500.0,208000.0,205500.0
36.0,HD현대중공업,105700.0,1000.0,+0.96%,5000.0,104900.0,106000.0,103900.0
37.0,크래프톤,189200.0,2700.0,-1.41%,100.0,191100.0,193400.0,186100.0
38.0,S-Oil,81500.0,600.0,-0.73%,2500.0,82500.0,83000.0,81500.0
39.0,삼성에스디에스,117900.0,1700.0,-1.42%,500.0,119300.0,119300.0,117200.0
40.0,한화솔루션,52300.0,700.0,+1.36%,5000.0,51900.0,52500.0,51300.0
41.0,대한항공,23350.0,200.0,+0.86%,5000.0,23100.0,23350.0,22900.0
42.0,우리금융지주,11570.0,100.0,-0.86%,5000.0,11730.0,11790.0,11530.0
43.0,엔씨소프트,377000.0,3000.0,-0.79%,500.0,380500.0,381000.0,370000.0
44.0,기업은행,10120.0,0.0,0.00%,5000.0,10120.0,10150.0,10030.0
45.0,KT,30900.0,150.0,+0.49%,5000.0,30650.0,30950.0,30550.0
46.0,카카오페이,59100.0,1300.0,-2.15%,500.0,59900.0,60100.0,58800.0
47.0,아모레퍼시픽,133300.0,2700.0,-1.99%,500.0,136700.0,138000.0,133100.0
48.0,롯데케미칼,180400.0,4600.0,-2.49%,5000.0,184500.0,184500.0,180100.0
49.0,메리츠금융지주,43650.0,850.0,-1.91%,500.0,44500.0,44500.0,43200.0
50.0,LG이노텍,259000.0,2500.0,-0.96%,5000.0,261000.0,261500.0,258000.0
51.0,현대글로비스,163100.0,200.0,+0.12%,500.0,162900.0,163400.0,160500.0
52.0,KODEX 200,33875.0,10.0,+0.03%,0.0,33850.0,33920.0,33715.0
53.0,넷마블,70900.0,400.0,+0.57%,100.0,70200.0,71800.0,69700.0
54.0,SK바이오사이언스,78600.0,4800.0,-5.76%,500.0,84000.0,84300.0,78600.0
55.0,삼성엔지니어링,30750.0,400.0,+1.32%,5000.0,30600.0,30850.0,30100.0
56.0,SK아이이테크놀로지,84000.0,2100.0,-2.44%,1000.0,86000.0,86100.0,83100.0
57.0,한국조선해양,83800.0,500.0,+0.60%,5000.0,83100.0,84800.0,83100.0
58.0,LG디스플레이,16250.0,310.0,-1.87%,5000.0,16540.0,16540.0,16040.0
59.0,SK스퀘어,40550.0,0.0,0.00%,100.0,40600.0,40950.0,40150.0
60.0,SK바이오팜,73200.0,2800.0,-3.68%,500.0,76000.0,76100.0,73100.0
61.0,코스모신소재,183700.0,4700.0,+2.63%,1000.0,179000.0,186500.0,175000.0
62.0,한화에어로스페이스,110300.0,2500.0,+2.32%,5000.0,108600.0,111200.0,108500.0
63.0,DB손해보험,78300.0,700.0,+0.90%,500.0,76900.0,78900.0,76900.0
64.0,F&F,143100.0,2800.0,+2.00%,100.0,140500.0,144200.0,138800.0
65.0,오리온,134900.0,900.0,+0.67%,500.0,133400.0,136700.0,130800.0
66.0,포스코인터내셔널,30300.0,3800.0,+14.34%,5000.0,27450.0,31500.0,27100.0
67.0,한국항공우주,53900.0,2800.0,+5.48%,5000.0,51400.0,54000.0,51200.0
68.0,맥쿼리인프라,12420.0,0.0,0.00%,0.0,12410.0,12440.0,12360.0
69.0,삼성중공업,5660.0,0.0,0.00%,1000.0,5670.0,5780.0,5590.0
70.0,현대제철,36950.0,250.0,+0.68%,5000.0,37350.0,37600.0,36500.0
71.0,LG유플러스,11270.0,50.0,-0.44%,5000.0,11330.0,11330.0,11200.0
72.0,한온시스템,9200.0,10.0,+0.11%,100.0,9300.0,9330.0,9060.0
73.0,CJ제일제당,319000.0,2500.0,-0.78%,5000.0,322500.0,323000.0,317000.0
74.0,TIGER CD금리투자KIS(합성),52210.0,5.0,+0.01%,0.0,52205.0,52215.0,52205.0
75.0,HD현대,60400.0,400.0,+0.67%,1000.0,60100.0,61000.0,59900.0
76.0,두산밥캣,47450.0,750.0,+1.61%,500.0,46850.0,47650.0,46500.0
77.0,금양,77600.0,500.0,+0.65%,500.0,77000.0,79300.0,74200.0
78.0,유한양행,58100.0,400.0,-0.68%,1000.0,58000.0,58400.0,57000.0
79.0,현대건설,39550.0,100.0,-0.25%,5000.0,39450.0,39950.0,39100.0
80.0,한국타이어앤테크놀로지,35500.0,200.0,-0.56%,500.0,35850.0,36450.0,35250.0
81.0,강원랜드,19480.0,220.0,-1.12%,500.0,19690.0,19690.0,19410.0
82.0,미래에셋증권,6880.0,50.0,-0.72%,5000.0,6930.0,6930.0,6810.0
83.0,SKC,109400.0,400.0,-0.36%,5000.0,110300.0,110500.0,107500.0
84.0,한미약품,326500.0,6500.0,-1.95%,2500.0,330000.0,333500.0,323000.0
85.0,금호석유,138500.0,4200.0,-2.94%,5000.0,143700.0,143800.0,138400.0
86.0,GS,40700.0,300.0,-0.73%,5000.0,41050.0,41050.0,40500.0
87.0,코웨이,51000.0,700.0,-1.35%,500.0,51900.0,51900.0,50200.0
88.0,메리츠증권,6100.0,0.0,0.00%,1000.0,0.0,0.0,0.0
89.0,KODEX KOFR금리액티브(합성),102695.0,10.0,+0.01%,0.0,102695.0,102700.0,102695.0
90.0,현대차2우B,98000.0,500.0,-0.51%,5000.0,98000.0,98700.0,97100.0
91.0,삼성카드,30300.0,100.0,-0.33%,5000.0,30350.0,30450.0,30250.0
92.0,현대오토에버,125100.0,500.0,-0.40%,500.0,126000.0,128500.0,124200.0
93.0,씨에스윈드,79200.0,500.0,+0.64%,500.0,79800.0,80200.0,77400.0
94.0,호텔신라,83500.0,900.0,-1.07%,5000.0,84700.0,84800.0,83100.0
95.0,팬오션,6100.0,90.0,+1.50%,1000.0,6020.0,6170.0,5960.0
96.0,CJ,111200.0,2600.0,+2.39%,5000.0,108000.0,111200.0,107500.0
97.0,아모레G,39100.0,1400.0,-3.46%,500.0,40550.0,40650.0,39050.0
98.0,한전기술,84200.0,10700.0,+14.56%,200.0,76300.0,84500.0,75800.0
99.0,한국금융지주,56800.0,0.0,0.00%,5000.0,56700.0,57100.0,55700.0
100.0,한미사이언스,45200.0,1050.0,-2.27%,500.0,46600.0,46600.0,44500.0
101.0,LG화학우,411000.0,28500.0,+7.45%,5000.0,395500.0,419500.0,394000.0
102.0,롯데에너지머티리얼즈,68200.0,1100.0,-1.59%,500.0,69400.0,69400.0,67600.0
103.0,DB하이텍,70800.0,800.0,-1.12%,5000.0,71400.0,72100.0,69800.0
104.0,BGF리테일,179500.0,2800.0,-1.54%,1000.0,181500.0,183300.0,178900.0
105.0,NH투자증권,9350.0,20.0,+0.21%,5000.0,9330.0,9380.0,9270.0
106.0,현대로템,28150.0,900.0,+3.30%,5000.0,27650.0,28300.0,27600.0
107.0,삼성증권,34400.0,300.0,+0.88%,5000.0,34000.0,34600.0,33900.0
108.0,롯데지주,29150.0,100.0,-0.34%,200.0,29150.0,29250.0,28900.0
109.0,현대해상,34200.0,100.0,+0.29%,500.0,33850.0,34500.0,33850.0
110.0,쌍용C&E,6020.0,40.0,-0.66%,100.0,6060.0,6060.0,5950.0
111.0,대우조선해양,28250.0,1650.0,+6.20%,5000.0,27000.0,28700.0,26700.0
112.0,LS,93100.0,400.0,+0.43%,5000.0,94600.0,96800.0,92100.0
113.0,TIGER 차이나전기차SOLACTIVE,11585.0,105.0,+0.91%,0.0,11480.0,11685.0,11400.0
114.0,현대미포조선,73200.0,600.0,+0.83%,5000.0,73100.0,74400.0,72400.0
115.0,한진칼,43100.0,450.0,-1.03%,2500.0,43450.0,43850.0,42600.0
116.0,GS리테일,27400.0,100.0,-0.36%,1000.0,27500.0,27550.0,27150.0
117.0,키움증권,107100.0,2300.0,-2.10%,5000.0,109600.0,109900.0,106500.0
118.0,한화시스템,14840.0,370.0,+2.56%,5000.0,14560.0,14950.0,14550.0
119.0,이마트,100000.0,700.0,-0.70%,5000.0,101000.0,101000.0,99600.0
120.0,OCI,114600.0,5500.0,+5.04%,5000.0,108500.0,115700.0,108400.0
121.0,한솔케미칼,236500.0,0.0,0.00%,5000.0,238000.0,240500.0,232000.0
122.0,KODEX 종합채권(AA-이상)액티브,105635.0,325.0,-0.31%,0.0,105630.0,105815.0,105515.0
123.0,코스모화학,73600.0,2800.0,-3.66%,1000.0,74500.0,76100.0,71300.0
124.0,동원산업,51500.0,900.0,+1.78%,1000.0,50600.0,51900.0,50000.0
125.0,한국가스공사,27850.0,250.0,+0.91%,5000.0,27800.0,28000.0,27550.0
126.0,서울가스,494000.0,2500.0,+0.51%,5000.0,488500.0,496000.0,487500.0
127.0,롯데쇼핑,82700.0,800.0,-0.96%,5000.0,83500.0,83600.0,82000.0
128.0,현대차우,96000.0,300.0,-0.31%,5000.0,96300.0,96600.0,95000.0
129.0,농심,378000.0,2000.0,+0.53%,5000.0,377000.0,381000.0,374500.0
130.0,에스디바이오센서,21700.0,800.0,-3.56%,500.0,22500.0,22600.0,21600.0
131.0,KODEX 200선물인버스2X,2610.0,5.0,-0.19%,0.0,2620.0,2640.0,2600.0
132.0,HL만도,47800.0,200.0,-0.42%,1000.0,48350.0,48350.0,47200.0
133.0,두산퓨얼셀,34100.0,1750.0,+5.41%,100.0,32700.0,34300.0,32500.0
134.0,제일기획,19410.0,150.0,-0.77%,200.0,19570.0,19640.0,19330.0
135.0,TIGER 미국나스닥100,76795.0,580.0,+0.76%,0.0,76345.0,76940.0,76345.0
136.0,BNK금융지주,6730.0,50.0,-0.74%,5000.0,6780.0,6810.0,6720.0
137.0,휠라홀딩스,35750.0,250.0,-0.69%,1000.0,35950.0,36100.0,35250.0
138.0,에스원,56500.0,100.0,-0.18%,500.0,56600.0,56900.0,55900.0
139.0,한화생명,2450.0,0.0,0.00%,5000.0,2450.0,2450.0,2420.0
140.0,대한전선,1704.0,44.0,+2.65%,100.0,1694.0,1795.0,1676.0
141.0,대성홀딩스,131400.0,400.0,-0.30%,1000.0,132900.0,133000.0,131400.0
142.0,KODEX 레버리지,16520.0,5.0,-0.03%,0.0,16500.0,16570.0,16365.0
143.0,KODEX 200TR,11405.0,10.0,+0.09%,0.0,11320.0,11415.0,11320.0
144.0,삼천리,515000.0,1000.0,-0.19%,5000.0,514000.0,518000.0,511000.0
145.0,TIGER 200,33905.0,10.0,+0.03%,0.0,33860.0,33960.0,33750.0
146.0,신세계,210500.0,1500.0,-0.71%,5000.0,212500.0,214500.0,210000.0
147.0,KCC,223000.0,3500.0,-1.55%,5000.0,226000.0,226000.0,221500.0
148.0,한화,26400.0,150.0,+0.57%,5000.0,26350.0,26550.0,26100.0
149.0,효성첨단소재,440000.0,23000.0,+5.52%,5000.0,419500.0,440000.0,418000.0
150.0,영원무역,44450.0,150.0,-0.34%,500.0,44600.0,44700.0,43950.0
151.0,한미반도체,20100.0,220.0,+1.11%,100.0,19780.0,20300.0,19090.0
152.0,동서,19400.0,100.0,+0.52%,500.0,19300.0,19420.0,19130.0
153.0,LS ELECTRIC,63500.0,1400.0,+2.25%,5000.0,62100.0,65100.0,61300.0
154.0,GS건설,21950.0,150.0,+0.69%,5000.0,21900.0,22250.0,21650.0
155.0,효성티앤씨,434000.0,20500.0,+4.96%,5000.0,417500.0,436500.0,417000.0
156.0,현대두산인프라코어,9380.0,160.0,+1.74%,1000.0,9220.0,9500.0,9090.0
157.0,TIGER 미국S&P500,13645.0,125.0,+0.92%,0.0,13565.0,13675.0,13565.0
158.0,CJ대한통운,79900.0,1100.0,-1.36%,5000.0,81200.0,81200.0,79600.0
159.0,현대일렉트릭,50000.0,2450.0,+5.15%,5000.0,47800.0,50800.0,47800.0
160.0,오뚜기,447500.0,2500.0,-0.56%,5000.0,450000.0,452000.0,446000.0
161.0,대우건설,4235.0,5.0,+0.12%,5000.0,4260.0,4300.0,4190.0
162.0,현대위아,64000.0,100.0,+0.16%,5000.0,64500.0,64600.0,63200.0
163.0,한전KPS,38650.0,2150.0,+5.89%,200.0,37200.0,39200.0,36750.0
164.0,JB금융지주,8630.0,20.0,+0.23%,5000.0,8640.0,8780.0,8610.0
165.0,LIG넥스원,76900.0,3100.0,+4.20%,5000.0,73900.0,77000.0,73800.0
166.0,두산,101300.0,2400.0,+2.43%,5000.0,99200.0,102000.0,98400.0
167.0,LX세미콘,102200.0,700.0,-0.68%,500.0,103100.0,103200.0,100600.0
168.0,KG모빌리티,8760.0,0.0,0.00%,5000.0,0.0,0.0,0.0
169.0,동원시스템즈,55700.0,6850.0,+14.02%,5000.0,50700.0,59200.0,50500.0
170.0,덴티움,145800.0,1200.0,-0.82%,500.0,146000.0,146500.0,141900.0
171.0,솔루스첨단소재,45650.0,50.0,-0.11%,100.0,46000.0,46050.0,44400.0
172.0,TIGER 미국테크TOP10 INDXX,10990.0,100.0,+0.92%,0.0,10905.0,10990.0,10905.0
173.0,녹십자,134600.0,900.0,-0.66%,5000.0,136100.0,136100.0,133700.0
174.0,TIGER 미국필라델피아반도체나스닥,10805.0,75.0,+0.70%,0.0,10725.0,10805.0,10725.0
175.0,하이트진로,21950.0,350.0,-1.57%,5000.0,22350.0,22400.0,21950.0
176.0,KODEX 23-12 은행채(AA+이상)액티브,10270.0,5.0,-0.05%,0.0,10275.0,10275.0,10270.0
177.0,롯데정밀화학,58800.0,300.0,-0.51%,5000.0,59200.0,59200.0,58400.0
178.0,TIGER MSCI Korea TR,14220.0,40.0,-0.28%,0.0,14235.0,14235.0,14175.0
179.0,에스엘,32400.0,300.0,+0.93%,500.0,32300.0,32800.0,31850.0
180.0,롯데칠성,159600.0,300.0,-0.19%,500.0,159900.0,161200.0,158800.0
181.0,효성,68000.0,400.0,+0.59%,5000.0,67500.0,68200.0,67100.0
182.0,후성,14890.0,1390.0,-8.54%,500.0,14700.0,15200.0,14640.0
183.0,현대엘리베이,34050.0,350.0,-1.02%,5000.0,34400.0,34750.0,33700.0
184.0,삼아알미늄,93800.0,2800.0,-2.90%,500.0,97200.0,100200.0,93400.0
185.0,SK케미칼,78700.0,700.0,-0.88%,5000.0,79400.0,79800.0,78700.0
186.0,금호타이어,4700.0,180.0,+3.98%,5000.0,4565.0,4750.0,4400.0
187.0,DL이앤씨,33800.0,400.0,+1.20%,5000.0,33400.0,33900.0,33250.0
188.0,TIGER 2차전지테마,32380.0,480.0,+1.50%,0.0,31900.0,32465.0,31610.0
189.0,대웅제약,110300.0,3400.0,-2.99%,2500.0,114000.0,114000.0,110300.0
190.0,KODEX 삼성그룹,9425.0,60.0,-0.63%,0.0,9480.0,9480.0,9400.0
191.0,아이에스동서,41100.0,550.0,+1.36%,500.0,40900.0,41200.0,40250.0
192.0,동국제강,13220.0,470.0,+3.69%,5000.0,12990.0,13340.0,12930.0
193.0,KBSTAR 200,34120.0,25.0,+0.07%,0.0,34080.0,34150.0,33045.0
194.0,코오롱인더,45400.0,700.0,+1.57%,5000.0,44700.0,45650.0,44350.0
195.0,KODEX 단기채권PLUS,106375.0,20.0,+0.02%,0.0,106365.0,106375.0,106365.0
196.0,현대백화점,52700.0,400.0,-0.75%,5000.0,53200.0,53300.0,52500.0
197.0,KBSTAR 종합채권(A-이상)액티브,98020.0,400.0,-0.41%,0.0,98035.0,98155.0,97980.0
198.0,SK네트웍스,4905.0,150.0,+3.15%,2500.0,4735.0,4940.0,4700.0
199.0,LX인터내셔널,31250.0,1200.0,+3.99%,5000.0,30150.0,32100.0,29900.0
200.0,GKL,19500.0,700.0,-3.47%,500.0,20150.0,20150.0,19290.0
201.0,TCC스틸,46300.0,3500.0,+8.18%,1000.0,43900.0,48250.0,43100.0
202.0,한올바이오파마,23000.0,450.0,+2.00%,500.0,23150.0,23300.0,22600.0
203.0,풍산,42800.0,1500.0,+3.63%,5000.0,41700.0,43650.0,41650.0
204.0,이수화학,42700.0,2900.0,-6.36%,5000.0,44450.0,44900.0,41850.0
205.0,KODEX 2차전지산업,31325.0,945.0,+3.11%,0.0,30500.0,31325.0,30380.0
206.0,한국앤컴퍼니,12420.0,10.0,-0.08%,500.0,12430.0,12550.0,12290.0
207.0,DGB금융지주,6940.0,10.0,-0.14%,5000.0,6970.0,7010.0,6880.0
208.0,일진하이솔루스,32050.0,800.0,+2.56%,500.0,31200.0,32150.0,30800.0
209.0,KG스틸,11610.0,590.0,+5.35%,5000.0,11240.0,11720.0,11150.0
210.0,제주항공,15030.0,230.0,+1.55%,1000.0,14810.0,15170.0,14600.0
211.0,대덕전자,23250.0,650.0,-2.72%,500.0,23800.0,23800.0,23000.0
212.0,현대건설기계,57800.0,500.0,+0.87%,5000.0,57300.0,58700.0,56800.0
213.0,한샘,48300.0,1000.0,-2.03%,1000.0,49100.0,49100.0,48150.0
214.0,KODEX Top5PlusTR,16395.0,55.0,-0.33%,0.0,16360.0,16450.0,16340.0
215.0,SK가스,121300.0,1200.0,+1.00%,5000.0,120100.0,121600.0,119300.0
216.0,솔루엠,22250.0,400.0,-1.77%,500.0,22600.0,22600.0,21750.0
217.0,대한유화,168300.0,100.0,-0.06%,5000.0,168400.0,170300.0,167600.0
218.0,DL,51700.0,500.0,-0.96%,5000.0,52200.0,52700.0,51700.0
219.0,영풍,586000.0,3000.0,-0.51%,5000.0,590000.0,599000.0,584000.0
220.0,명신산업,20550.0,350.0,+1.73%,500.0,20250.0,20600.0,20000.0
221.0,종근당,85700.0,900.0,-1.04%,2500.0,86700.0,86900.0,84900.0
222.0,TIGER TOP10,11195.0,60.0,-0.53%,0.0,11275.0,11275.0,11135.0
223.0,신풍제약,19950.0,1550.0,-7.21%,500.0,22000.0,22050.0,19870.0
224.0,오리온홀딩스,16730.0,50.0,-0.30%,500.0,16780.0,16840.0,16540.0
225.0,코리안리,7360.0,10.0,+0.14%,500.0,7350.0,7360.0,7270.0
226.0,PI첨단소재,35200.0,150.0,+0.43%,500.0,35000.0,35350.0,34250.0
227.0,율촌화학,41400.0,900.0,+2.22%,500.0,40900.0,41950.0,40050.0
228.0,롯데웰푸드,108400.0,1300.0,+1.21%,500.0,107400.0,108500.0,107300.0
229.0,더존비즈온,33350.0,100.0,+0.30%,500.0,33450.0,33800.0,33050.0
230.0,TIGER 단기통안채,103150.0,10.0,+0.01%,0.0,103150.0,103160.0,103150.0
231.0,F&F홀딩스,25250.0,50.0,+0.20%,500.0,25150.0,25500.0,24300.0
232.0,아시아나항공,13220.0,90.0,-0.68%,5000.0,13240.0,13310.0,13170.0
233.0,SK리츠,4995.0,5.0,-0.10%,500.0,5030.0,5030.0,4950.0
234.0,롯데렌탈,26750.0,350.0,-1.29%,5000.0,27150.0,27150.0,26650.0
235.0,한국콜마,42600.0,600.0,-1.39%,500.0,42500.0,43500.0,42450.0
236.0,NHN,26950.0,300.0,-1.10%,500.0,27100.0,27300.0,26900.0
237.0,KODEX 코스닥150레버리지,12100.0,30.0,+0.25%,0.0,12050.0,12150.0,11765.0
238.0,이엔플러스,15790.0,1800.0,+12.87%,500.0,15050.0,15880.0,14100.0
239.0,세아베스틸지주,26250.0,750.0,+2.94%,5000.0,26300.0,27150.0,25500.0
240.0,TKG휴켐스,22950.0,650.0,+2.91%,1000.0,22200.0,23250.0,21900.0
241.0,다우기술,20850.0,0.0,0.00%,500.0,20950.0,21000.0,20600.0
242.0,하나투어,58000.0,900.0,-1.53%,500.0,59100.0,59100.0,57700.0
243.0,한일시멘트,13280.0,360.0,+2.79%,500.0,12920.0,13380.0,12850.0
244.0,세방,46800.0,1200.0,+2.63%,500.0,45200.0,47000.0,45100.0
245.0,대웅,15360.0,660.0,-4.12%,500.0,16040.0,16060.0,15360.0
246.0,삼양식품,117800.0,3100.0,-2.56%,5000.0,120900.0,120900.0,117700.0
247.0,KODEX 인버스,4555.0,0.0,0.00%,0.0,4565.0,4585.0,4550.0
248.0,롯데리츠,3630.0,50.0,-1.36%,500.0,3685.0,3685.0,3620.0
249.0,제이알글로벌리츠,4455.0,0.0,0.00%,1000.0,4455.0,4465.0,4410.0
250.0,코스맥스,77200.0,1000.0,-1.28%,500.0,78300.0,78700.0,76800.0
251.0,롯데관광개발,11750.0,250.0,-2.08%,500.0,11900.0,12000.0,11710.0
252.0,영원무역홀딩스,63500.0,300.0,-0.47%,500.0,63800.0,63900.0,63300.0
253.0,KODEX 코스닥150선물인버스,3875.0,5.0,-0.13%,0.0,3885.0,3935.0,3870.0
254.0,더블유게임즈,46900.0,950.0,+2.07%,500.0,45900.0,47200.0,45900.0
255.0,넥센타이어,8810.0,30.0,+0.34%,500.0,8780.0,8890.0,8620.0
256.0,진에어,16240.0,390.0,+2.46%,1000.0,15900.0,16310.0,15840.0
257.0,해성디에스,49450.0,750.0,-1.49%,5000.0,50000.0,50100.0,48100.0
258.0,LG전자우,48900.0,1000.0,-2.00%,5000.0,49750.0,49800.0,48850.0
259.0,ESR켄달스퀘어리츠,3940.0,55.0,+1.42%,1000.0,3885.0,3950.0,3885.0
260.0,미원상사,169600.0,800.0,-0.47%,500.0,170400.0,170400.0,169000.0
261.0,이노션,40450.0,100.0,-0.25%,500.0,40550.0,40550.0,40100.0
262.0,태광산업,721000.0,2000.0,-0.28%,5000.0,725000.0,728000.0,717000.0
263.0,KODEX 단기채권,105755.0,15.0,+0.01%,0.0,105745.0,105760.0,105745.0
264.0,제주은행,24700.0,2350.0,+10.51%,5000.0,22450.0,25500.0,22450.0
265.0,HDC현대산업개발,12030.0,160.0,-1.31%,5000.0,12100.0,12210.0,12000.0
266.0,녹십자홀딩스,16830.0,410.0,-2.38%,500.0,17240.0,17240.0,16660.0
267.0,세방전지,55600.0,500.0,-0.89%,500.0,56100.0,56200.0,54800.0
268.0,TIGER 200 IT,31145.0,320.0,-1.02%,0.0,31435.0,31435.0,30975.0
269.0,애경케미칼,15560.0,300.0,+1.97%,500.0,15080.0,16330.0,14980.0
270.0,DN오토모티브,75400.0,500.0,+0.67%,500.0,75000.0,75800.0,73600.0
271.0,프레스티지바이오파마,12460.0,550.0,-4.23%,0.0,13010.0,13010.0,12310.0
272.0,효성중공업,79900.0,3800.0,+4.99%,5000.0,76000.0,81000.0,75800.0
273.0,신세계인터내셔날,20650.0,200.0,-0.96%,1000.0,20750.0,21150.0,20500.0
274.0,CJ CGV,15420.0,230.0,-1.47%,500.0,15650.0,15800.0,15330.0
275.0,케이카,15290.0,260.0,-1.67%,500.0,15620.0,15670.0,15120.0
276.0,KG케미칼,52900.0,8200.0,+18.34%,5000.0,44800.0,53300.0,43900.0
277.0,SNT모티브,49150.0,350.0,-0.71%,5000.0,49450.0,49750.0,48600.0
278.0,KODEX 자동차,19125.0,5.0,-0.03%,0.0,19130.0,19160.0,18870.0
279.0,KCC글라스,43750.0,50.0,-0.11%,1000.0,43900.0,44350.0,42900.0
280.0,대한해운,2180.0,20.0,+0.93%,500.0,2160.0,2185.0,2135.0
281.0,삼성 인버스 2X 천연가스 선물 ETN C,69405.0,9445.0,-11.98%,0.0,68925.0,69900.0,68605.0
282.0,미원에스씨,135900.0,600.0,-0.44%,500.0,135800.0,136800.0,135000.0
283.0,한세실업,17100.0,10.0,-0.06%,500.0,17110.0,17180.0,16870.0
284.0,바이오노트,6710.0,80.0,-1.18%,500.0,6830.0,6980.0,6690.0
285.0,SBS,37150.0,900.0,-2.37%,5000.0,37950.0,37950.0,36950.0
286.0,대신증권,13250.0,160.0,-1.19%,5000.0,13400.0,13410.0,13180.0
287.0,티웨이항공,3460.0,120.0,+3.59%,500.0,3340.0,3490.0,3295.0
288.0,우리종금,769.0,6.0,-0.77%,500.0,779.0,779.0,765.0
289.0,DI동일,26050.0,1250.0,+5.04%,500.0,25100.0,26050.0,24850.0
290.0,영풍제지,29800.0,1200.0,+4.20%,500.0,28450.0,29900.0,28350.0
291.0,대상,19130.0,70.0,-0.36%,1000.0,19150.0,19240.0,19090.0
292.0,LX홀딩스,8660.0,40.0,+0.46%,1000.0,8720.0,8720.0,8600.0
293.0,삼양홀딩스,77000.0,1400.0,-1.79%,5000.0,78500.0,78500.0,76700.0
294.0,한국단자,62600.0,400.0,-0.63%,500.0,63000.0,63000.0,61500.0
295.0,자화전자,30200.0,1000.0,+3.42%,500.0,29300.0,30850.0,28950.0
296.0,드림텍,9610.0,190.0,-1.94%,100.0,9750.0,9800.0,9520.0
297.0,KODEX MSCI Korea TR,11315.0,5.0,-0.04%,0.0,11285.0,11360.0,11270.0
298.0,SK디스커버리,33750.0,650.0,+1.96%,5000.0,33200.0,34450.0,33100.0
299.0,보령,9270.0,10.0,+0.11%,500.0,9290.0,9300.0,9150.0
300.0,SPC삼립,73500.0,600.0,-0.81%,5000.0,74800.0,75200.0,72900.0
301.0,ARIRANG 200,34610.0,0.0,0.00%,0.0,34605.0,34670.0,34475.0
302.0,한화투자증권,2930.0,20.0,+0.69%,5000.0,2915.0,2930.0,2870.0
303.0,한섬,25200.0,400.0,-1.56%,500.0,25500.0,25550.0,25100.0
